id,uuid,observed_on_string,observed_on,time_observed_at,user_id,user_login,user_name,created_at,updated_at,url,image_url,tag_list,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9267093,7347a390-74a3-412c-95c8-4b70109a09b5,2017/12/26 10:48 AM PST,12/26/2017,2017-12-26 18:48:00 UTC,353521,patty_teague,Patricia Teague,2017-12-26 20:05:21 UTC,2024-07-23 19:26:35 UTC,https://www.inaturalist.org/observations/9267093,https://inaturalist-open-data.s3.amazonaws.com/photos/12554031/medium.jpg,,,FALSE,Youngs Bay,46.16417833,-123.8895633,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
9321906,03c15c07-7879-4d2b-a7b4-fb795fa389af,Sat Dec 30 2017 09:26:32 GMT-0800 (PST),12/30/2017,2017-12-30 17:26:32 UTC,17710,garth-olson,,2017-12-31 16:59:53 UTC,2018-12-04 23:26:27 UTC,https://www.inaturalist.org/observations/9321906,https://inaturalist-open-data.s3.amazonaws.com/photos/12641275/medium.jpg,,"Tracks coming out of water to sent mound and back to water 
",FALSE,"Sauvie Island, Portland, OR, US",45.74235333,-122.7674867,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
9615201,e7018a3a-b8a2-407f-854b-16a56c7d056d,2018/01/25 11:38 AM PST,1/25/2018,2018-01-25 19:38:00 UTC,15366,mikepatterson,Mike Patterson,2018-01-26 00:29:05 UTC,2024-07-23 19:28:56 UTC,https://www.inaturalist.org/observations/9615201,https://inaturalist-open-data.s3.amazonaws.com/photos/13122119/medium.jpg,,,FALSE,Ft Stevens/Hammond,46.20410969,-123.9581909,944,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
9788640,50144193-b45a-4512-b564-aae48c30bcad,Mon Jan 22 2018 09:04:33 GMT-0800 (PST),1/22/2018,2018-01-22 17:04:33 UTC,761336,teachertom,Tom,2018-02-09 07:07:12 UTC,2022-12-01 20:02:35 UTC,https://www.inaturalist.org/observations/9788640,https://static.inaturalist.org/photos/13401083/medium.jpg,,,FALSE,"Heron Lakes Golf Course, Portland, OR, US",45.60460479,-122.6949639,125,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
9818228,47226c63-3081-481b-a498-a5d5f32607db,Sat Feb 10 2018 17:58:49 GMT-0800 (PST),2/10/2018,2018-02-11 01:58:49 UTC,25763,leecain,Lee Cain,2018-02-11 03:01:44 UTC,2024-07-23 23:54:48 UTC,https://www.inaturalist.org/observations/9818228,https://inaturalist-open-data.s3.amazonaws.com/photos/13438721/medium.jpg,,,FALSE,"Columbia River Viewpoint, Hammond, OR, US",46.20614827,-123.9514187,542,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
10478634,81683e02-6b28-48e9-854b-bad42812d9f8,2018/03/28 9:04 AM PDT,3/28/2018,2018-03-28 16:04:00 UTC,353521,patty_teague,Patricia Teague,2018-03-28 21:38:09 UTC,2024-07-24 00:01:02 UTC,https://www.inaturalist.org/observations/10478634,https://inaturalist-open-data.s3.amazonaws.com/photos/14567732/medium.jpeg,,,FALSE,Airport Dike Trail by Sunnymead Slough outlet,46.16429167,-123.8899283,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
11638252,32cb5b55-1c4b-4d63-94ad-ae4f80e868f7,2018/04/28 8:16 AM PDT,4/28/2018,2018-04-28 15:16:00 UTC,353521,patty_teague,Patricia Teague,2018-04-28 18:04:19 UTC,2024-07-24 22:08:03 UTC,https://www.inaturalist.org/observations/11638252,https://inaturalist-open-data.s3.amazonaws.com/photos/16628753/medium.jpeg,,Otter Trio,FALSE,"Netul Trail, L&C River",46.12675667,-123.8770383,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12067230,156a8fe1-cace-432b-96fa-56fa006c35a9,2018/05/02 8:50 AM PDT,5/2/2018,2018-05-02 15:50:00 UTC,15366,mikepatterson,Mike Patterson,2018-05-02 23:56:58 UTC,2024-07-24 22:10:22 UTC,https://www.inaturalist.org/observations/12067230,https://inaturalist-open-data.s3.amazonaws.com/photos/17303117/medium.jpg,,,FALSE,Ft Stevens SP - Historical Area,46.20105631,-123.9660732,1427,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12311357,360c9b43-a5ba-4806-ba34-343afaec98b7,Wed May 09 2018 14:59:41 GMT-0700 (PDT),5/9/2018,2018-05-09 21:59:41 UTC,133261,pocketmouse,,2018-05-10 01:28:56 UTC,2019-07-25 22:34:25 UTC,https://www.inaturalist.org/observations/12311357,https://inaturalist-open-data.s3.amazonaws.com/photos/17716327/medium.jpg,,,FALSE,"Rogue River, Agness, OR, US",42.540295,-124.1404638,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12311377,ebdc0535-c590-4b5b-8f46-ac4a3116e353,Wed May 09 2018 15:00:52 GMT-0700 (PDT),5/9/2018,2018-05-09 22:00:52 UTC,133261,pocketmouse,,2018-05-10 01:30:03 UTC,2018-07-28 21:47:56 UTC,https://www.inaturalist.org/observations/12311377,https://inaturalist-open-data.s3.amazonaws.com/photos/17716389/medium.jpg,,,FALSE,"Rogue River, Agness, OR, US",42.540275,-124.1404278,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12311403,390e0fe7-64b2-4c94-8396-e5a05e6a8886,Wed May 09 2018 15:45:09 GMT-0700 (PDT),5/9/2018,2018-05-09 22:45:09 UTC,133261,pocketmouse,,2018-05-10 01:30:35 UTC,2023-08-29 05:33:15 UTC,https://www.inaturalist.org/observations/12311403,https://inaturalist-open-data.s3.amazonaws.com/photos/17716422/medium.jpg,,,FALSE,"Rogue River, Gold Beach, OR, US",42.44527833,-124.3773633,5,,,,,open,FALSE,,,Western River Otter,Lontra canadensis pacifica,Western River Otter,Mammalia,236798
12464772,6d5fbe13-3fea-4cfd-ab0c-6930f4833fbb,2018-05-14 3:20:00 PM PDT,5/14/2018,2018-05-14 22:20:00 UTC,99753,rebeccalexa,Rebecca Lexa,2018-05-14 23:32:59 UTC,2024-07-24 22:13:25 UTC,https://www.inaturalist.org/observations/12464772,https://inaturalist-open-data.s3.amazonaws.com/photos/17984801/medium.jpeg,,,FALSE,"Clatsop County, US-OR, US",46.20563633,-123.9506945,18,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12960303,91a52eac-3ec1-43eb-94ab-7c213204e6f0,5/22/2018,5/22/2018,,251866,pengelmeyer,Paul Engelmeyer,2018-05-30 18:47:13 UTC,2025-04-21 04:44:51 UTC,https://www.inaturalist.org/observations/12960303,https://inaturalist-open-data.s3.amazonaws.com/photos/18840466/medium.png,,,FALSE,"Lincoln County, US-OR, US",44.510786,-124.050879,378,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
12965192,1b06323f-bf4d-4c88-8c29-487fc16df7df,2018/05/30 8:57 AM PDT,5/30/2018,2018-05-30 15:57:00 UTC,353521,patty_teague,Patricia Teague,2018-05-30 21:46:01 UTC,2024-07-24 22:16:37 UTC,https://www.inaturalist.org/observations/12965192,https://inaturalist-open-data.s3.amazonaws.com/photos/18848476/medium.jpeg,,,FALSE,Airport Dike Trail,46.16425167,-123.8898383,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
13060258,4fe286b5-9ac3-44cd-991c-220bd3efc01a,Sat Jun 02 2018 11:57:06 GMT-0700 (PDT),6/2/2018,2018-06-02 18:57:06 UTC,936206,jdubois42,,2018-06-03 00:11:24 UTC,2018-06-21 00:21:53 UTC,https://www.inaturalist.org/observations/13060258,https://static.inaturalist.org/photos/19016544/medium.jpg,,,FALSE,"Lincoln County, US-OR, US",44.28141667,-124.111075,20,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
14193493,a64739e4-04ed-4e3b-8280-6f9a877dadfa,Sat Jul 07 2018 12:54:38 GMT-0700 (PDT),7/7/2018,2018-07-07 19:54:38 UTC,540897,tsunamihazardzone,,2018-07-09 07:16:35 UTC,2018-08-01 22:35:31 UTC,https://www.inaturalist.org/observations/14193493,https://static.inaturalist.org/photos/21049724/medium.jpg,,"Scat made up of crawdad/crayfish shells. Timothy lake Oregon
",FALSE,"Mt. Hood National Forest, Estacada, OR, US",45.12657531,-121.7768307,591,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
14330433,17ee8f62-eb36-41bd-9d1d-2dd0ccf43424,2018/07/12 10:57 AM PDT,7/12/2018,2018-07-12 17:57:00 UTC,319374,kenchamberlain,Ken Chamberlain,2018-07-13 23:14:15 UTC,2024-08-31 21:43:50 UTC,https://www.inaturalist.org/observations/14330433,https://inaturalist-open-data.s3.amazonaws.com/photos/21290677/medium.jpg,,,FALSE,"Lincoln County, OR, USA",44.414292,-124.0348965,456,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
14402513,ff34c498-823f-41ab-8a00-2101116e24e2,2018-07-15 8:53:00 AM PDT,7/15/2018,2018-07-15 15:53:00 UTC,510442,hfb,Heather Fulton-Bennett,2018-07-16 01:53:50 UTC,2019-07-27 11:51:30 UTC,https://www.inaturalist.org/observations/14402513,https://static.inaturalist.org/photos/21422223/medium.jpeg,,,FALSE,"Unnamed Road, Sixes, OR 97476, USA",42.83546587,-124.5670797,526,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
15305199,79a99de3-429e-4ecd-a00c-60581c58b159,2016/08/10 2:08 PM PDT,8/10/2016,2016-08-10 21:08:00 UTC,455855,howard7,Howard Bruner,2018-08-11 00:28:31 UTC,2018-08-12 00:14:16 UTC,https://www.inaturalist.org/observations/15305199,https://inaturalist-open-data.s3.amazonaws.com/photos/22913470/medium.jpeg,,,FALSE,"Benton County, OR, USA",44.42148918,-123.3226675,20,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
15649456,9cc9604a-caba-46cf-83aa-71bd4c5e4090,2017/10/15 4:04 PM PDT,10/15/2017,2017-10-15 23:04:00 UTC,538420,rojasburke,Joseph Rojas,2018-08-18 22:58:59 UTC,2025-06-28 03:14:22 UTC,https://www.inaturalist.org/observations/15649456,https://inaturalist-open-data.s3.amazonaws.com/photos/23376349/medium.jpg,,,FALSE,"Deschutes County, OR, USA",44.37128296,-121.1375022,57,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
15695087,22175284-98c3-49f8-9b25-a0130e88aae0,Sat Aug 18 2018 20:06:50 GMT-0700 (PDT),8/18/2018,2018-08-19 03:06:50 UTC,1005236,b2pratt,,2018-08-19 18:58:11 UTC,2019-07-25 22:35:46 UTC,https://www.inaturalist.org/observations/15695087,https://static.inaturalist.org/photos/23424856/medium.jpg,,,FALSE,"Siuslaw National Forest, Otis, OR, US",45.04102217,-123.9929667,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16159493,f7a30e60-89d1-4c13-b31d-53a8f824a90e,2018/09/02 7:34 PM HST,9/2/2018,2018-09-03 05:34:00 UTC,1016606,russelltomlin,,2018-09-03 04:31:53 UTC,2023-07-07 01:02:26 UTC,https://www.inaturalist.org/observations/16159493,https://inaturalist-open-data.s3.amazonaws.com/photos/24225630/medium.jpg,"river otters, otters",Four river otters in the Yachats River about half a mile east of US 101.,FALSE,"Lincoln County, OR, USA",44.31106167,-124.0880133,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16431529,2b1ce887-8cea-4f5b-900b-8530940a8a48,2018/09/11 9:26 AM PDT,9/11/2018,2018-09-11 16:26:00 UTC,353521,patty_teague,Patricia Teague,2018-09-11 20:22:42 UTC,2024-07-24 23:02:07 UTC,https://www.inaturalist.org/observations/16431529,https://inaturalist-open-data.s3.amazonaws.com/photos/24720437/medium.jpg,,,FALSE,"Swash Lake outflow, FSSP",46.20462,-123.9731833,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16445210,5b50afb8-14ef-4916-9a37-35b8962d8831,2018/09/09 11:59 AM PDT,9/9/2018,2018-09-09 18:59:00 UTC,232380,dnewberry,Daniel Newberry,2018-09-12 05:20:49 UTC,2025-06-28 03:16:31 UTC,https://www.inaturalist.org/observations/16445210,https://inaturalist-open-data.s3.amazonaws.com/photos/24745771/medium.jpeg,,,FALSE,"Smith Rock State Park, Deschutes County, OR, USA",44.36781911,-121.1394742,4,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16454665,12abb798-88b8-4480-93a6-28cf06022241,2018/09/12 7:32 AM PDT,9/12/2018,2018-09-12 14:32:00 UTC,353521,patty_teague,Patricia Teague,2018-09-12 16:26:52 UTC,2024-07-24 23:02:38 UTC,https://www.inaturalist.org/observations/16454665,https://inaturalist-open-data.s3.amazonaws.com/photos/24762628/medium.jpg,,"Five otters eating, grooming and playing in the river.",FALSE,Lewis and Clark River near boatyard,46.14570333,-123.86755,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16500666,dd6d3250-31d2-405c-bbd6-8e476610c208,2018/09/13 10:08 AM HST,9/13/2018,2018-09-13 20:08:00 UTC,1016606,russelltomlin,,2018-09-13 20:02:18 UTC,2023-07-07 01:22:57 UTC,https://www.inaturalist.org/observations/16500666,https://inaturalist-open-data.s3.amazonaws.com/photos/24831831/medium.jpg,"otters, North American otter","Quite a surprise to see a group of seven North American otters on the Royal Amazon Unit trail well into the Fern Ridge Lake area.  Watched them for maybe twenty minutes as they scurried between the shallow lake arms on each side of the trail, m ultimately swimming off to the right and into deeper water to the north of the trail.",FALSE,"Lane County, OR, USA",44.07049667,-123.2711333,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16641746,27edfe04-31e8-4d6e-a636-9afe8c193e72,2018/09/17 2:52 PM PDT,9/17/2018,2018-09-17 21:52:00 UTC,353521,patty_teague,Patricia Teague,2018-09-17 22:43:14 UTC,2024-07-24 23:03:43 UTC,https://www.inaturalist.org/observations/16641746,https://inaturalist-open-data.s3.amazonaws.com/photos/25086362/medium.jpg,,,FALSE,Hammond Waterfront,46.20604833,-123.9512717,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
16680005,34e167f2-29b2-4cd1-993c-8abb1d6cd790,2018-09-16 4:29:00 PM PDT,9/16/2018,2018-09-16 23:29:00 UTC,768606,brodiecasstalbott,Brodie Cass Talbott,2018-09-19 04:57:40 UTC,2024-07-24 23:04:22 UTC,https://www.inaturalist.org/observations/16680005,https://inaturalist-open-data.s3.amazonaws.com/photos/25157138/medium.jpeg,,,FALSE,"200 Lake Dr, Hammond, OR 97121, USA",46.20530326,-123.9500656,132,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17168657,03f52515-ae21-4348-84bc-673e044490c5,2018/10/03 11:53 AM PDT,10/3/2018,2018-10-03 18:53:00 UTC,353521,patty_teague,Patricia Teague,2018-10-03 21:07:20 UTC,2024-07-24 23:06:40 UTC,https://www.inaturalist.org/observations/17168657,https://inaturalist-open-data.s3.amazonaws.com/photos/26014985/medium.jpeg,,,FALSE,Netul River Trail,46.12710667,-123.8770517,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17284626,19bfc3a8-21af-41bb-aed1-b8bb9d86f418,2018/03/12 9:53 AM PDT,3/12/2018,2018-03-12 16:53:00 UTC,1022491,jeffharding,Jeff Harding,2018-10-07 17:04:46 UTC,2019-07-25 22:43:26 UTC,https://www.inaturalist.org/observations/17284626,https://inaturalist-open-data.s3.amazonaws.com/photos/26224659/medium.jpeg,,,FALSE,"Oregon, USA",44.72161653,-122.2490147,196,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17522521,5b60a1d8-5009-4640-871e-546d123527a2,2018/10/14 6:13 PM PDT,10/14/2018,2018-10-15 01:13:00 UTC,539881,cbruner,Camden Bruner,2018-10-15 03:51:23 UTC,2019-07-25 22:43:15 UTC,https://www.inaturalist.org/observations/17522521,https://inaturalist-open-data.s3.amazonaws.com/photos/26667398/medium.jpeg,,,FALSE,"Depoe Bay, OR 97341, USA",44.80947797,-124.0613222,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17700267,023120ee-11ab-4b7c-a73f-a2b7943f152a,2018/10/20 6:30 PM PDT,10/20/2018,2018-10-21 01:30:00 UTC,539881,cbruner,Camden Bruner,2018-10-21 03:10:16 UTC,2019-07-25 22:43:11 UTC,https://www.inaturalist.org/observations/17700267,https://inaturalist-open-data.s3.amazonaws.com/photos/26978962/medium.jpeg,,,FALSE,"Depoe Bay, OR 97341, USA",44.80957934,-124.0613645,7,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17816405,70f51066-4968-4481-a81a-0737b3bc3029,2018/10/24 5:11 PM PDT,10/24/2018,2018-10-25 00:11:00 UTC,539881,cbruner,Camden Bruner,2018-10-25 04:51:03 UTC,2018-12-04 23:35:56 UTC,https://www.inaturalist.org/observations/17816405,https://inaturalist-open-data.s3.amazonaws.com/photos/27189323/medium.jpeg,,,FALSE,"Depoe Bay, OR 97341, USA",44.81031816,-124.0601639,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17976881,9546320e-0fec-4afb-bf57-c0baa0e4868e,2018/10/30 3:57 PM PDT,10/30/2018,2018-10-30 22:57:00 UTC,319374,kenchamberlain,Ken Chamberlain,2018-10-31 01:23:05 UTC,2024-08-31 21:43:50 UTC,https://www.inaturalist.org/observations/17976881,https://inaturalist-open-data.s3.amazonaws.com/photos/27476811/medium.jpg,,part of a group of 3,FALSE,"Rowena, OR 97058, USA",45.67857926,-121.2855704,100,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
17977571,f9f73bce-5cb3-4eaa-99b0-faae8156b9dd,Tue Oct 30 2018 18:48:43 GMT-0700 (PDT),10/30/2018,2018-10-31 01:48:43 UTC,611052,mbcor,Matt Benotsch,2018-10-31 01:50:32 UTC,2018-12-04 23:35:45 UTC,https://www.inaturalist.org/observations/17977571,https://inaturalist-open-data.s3.amazonaws.com/photos/27477926/medium.jpg,,,FALSE,"97478, Springfield, OR, US",44.02365516,-122.9908473,187,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
18211064,f666ce38-104a-4ecb-bbf8-65bffce9f897,2018/11/05 10:27 AM PST,11/5/2018,2018-11-05 18:27:00 UTC,15366,mikepatterson,Mike Patterson,2018-11-07 14:47:04 UTC,2024-07-24 23:10:18 UTC,https://www.inaturalist.org/observations/18211064,https://inaturalist-open-data.s3.amazonaws.com/photos/27826668/medium.jpg,,,FALSE,Ft Stevens - Historical Area,46.20506887,-123.9615391,257,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
18628753,ff99e16a-6403-46ec-a784-d74fd8cfeaa5,Mon Jul 09 2018 02:52:39 GMT+0300 (GMT+3),7/9/2018,2018-07-08 23:52:39 UTC,121308,hungryholobiont,Nils,2018-11-25 18:43:34 UTC,2018-12-27 23:41:24 UTC,https://www.inaturalist.org/observations/18628753,https://inaturalist-open-data.s3.amazonaws.com/photos/28513440/medium.jpg,,,FALSE,"964–1014 Yachats River Rd, Yachats, OR, US",44.3109408,-124.0868869,34,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
18747646,b4eb6a20-4ca8-462f-b976-8fa8276fa972,Sun Nov 25 2018 13:34:59 GMT-0800 (PST),11/25/2018,2018-11-25 21:34:59 UTC,1005236,b2pratt,,2018-12-01 03:12:36 UTC,2018-12-04 23:17:34 UTC,https://www.inaturalist.org/observations/18747646,https://static.inaturalist.org/photos/28707962/medium.jpg,,,FALSE,"SE 25th St, Newport, OR, US",44.61896333,-124.045525,50,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
18920259,2060b959-c4d0-431b-8025-44512632905c,2015/12/25 12:29 PM CST,12/25/2015,2015-12-25 18:29:00 UTC,1289543,bradmoon,Brad Moon,2018-12-09 16:16:39 UTC,2022-08-14 22:37:03 UTC,https://www.inaturalist.org/observations/18920259,https://static.inaturalist.org/photos/29000517/medium.jpg,"Lincoln County, Oregon, Waldport",,FALSE,"Lincoln County, OR, USA",44.41322,-124.030755,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
19371200,ad5273d3-beb0-4493-9108-f46379d23e46,2019/01/01 3:21 PM PST,1/1/2019,2019-01-01 23:21:00 UTC,768606,brodiecasstalbott,Brodie Cass Talbott,2019-01-02 06:09:02 UTC,2021-01-15 10:11:34 UTC,https://www.inaturalist.org/observations/19371200,https://inaturalist-open-data.s3.amazonaws.com/photos/29790974/medium.jpg,print,,FALSE,"Northwest Industrial, Portland, OR, USA",45.57540278,-122.7491833,,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
19383039,72a88d0d-9754-47a0-b570-6b3b0b14345b,2019-01-02 8:54:48 AM PST,1/2/2019,2019-01-02 16:54:48 UTC,768606,brodiecasstalbott,Brodie Cass Talbott,2019-01-02 21:22:34 UTC,2019-06-18 00:48:05 UTC,https://www.inaturalist.org/observations/19383039,https://inaturalist-open-data.s3.amazonaws.com/photos/29809820/medium.jpeg,,,FALSE,"11415 N Force Ave, Portland, OR 97217, USA",45.60506811,-122.6951988,132,,,,,open,FALSE,gps,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
19424765,8cd222bf-5f72-4d95-a6a9-89a472292bc9,2019-01-02 2:42:17 PM PST,1/2/2019,2019-01-02 22:42:17 UTC,1251507,kassondra,Kassondra Watson,2019-01-04 21:02:49 UTC,2024-07-25 01:20:23 UTC,https://www.inaturalist.org/observations/19424765,https://inaturalist-open-data.s3.amazonaws.com/photos/29881172/medium.jpg,,,FALSE,"91709 Fort Clatsop Rd, Astoria, OR 97103, USA",46.11893845,-123.8762207,,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
19668262,115d5fcb-79b9-481d-9547-5a6a67edb773,2019/01/15 1:51 PM PST,1/15/2019,2019-01-15 21:51:00 UTC,24521,jimjohnson,Jim Johnson,2019-01-16 02:49:56 UTC,2024-07-25 01:22:11 UTC,https://www.inaturalist.org/observations/19668262,https://inaturalist-open-data.s3.amazonaws.com/photos/30292597/medium.jpg,,,FALSE,"Sunset Lake, Clatsop Co., Oregon",46.10796989,-123.9312845,23,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
19791053,645f4005-13ea-4426-bb71-37f308294be4,2019/01/21 2:08 PM PST,1/21/2019,2019-01-21 22:08:00 UTC,949470,cgates326,Chuck Gates,2019-01-22 01:06:56 UTC,2025-06-28 03:12:10 UTC,https://www.inaturalist.org/observations/19791053,https://inaturalist-open-data.s3.amazonaws.com/photos/30501820/medium.jpeg,,,FALSE,"Crook County, OR, USA",44.1251513,-120.3383344,2,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
20871052,d63a9150-f24c-46ee-b031-23d407b49a83,2017/06/16 11:32 AM UTC,6/16/2017,,1502560,sprighenry,,2019-03-02 05:14:47 UTC,2019-07-27 12:15:28 UTC,https://www.inaturalist.org/observations/20871052,https://inaturalist-open-data.s3.amazonaws.com/photos/32201375/medium.jpeg,,,FALSE,"Yamhill County, OR, USA",45.11313464,-123.3042861,7813,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
20871506,8f78ccfc-0d48-4300-81e6-719529cb0da8,2018-10-11 10:18:35 AM PDT,10/11/2018,2018-10-11 17:18:35 UTC,957633,marlena3,Marlena Staton,2019-03-02 05:49:24 UTC,2019-07-27 12:15:27 UTC,https://www.inaturalist.org/observations/20871506,https://static.inaturalist.org/photos/32202402/medium.jpeg,,"5, at least 2 juveniles ",FALSE,"29500 N Hwy 101, Rockaway Beach, OR 97136, USA",45.67114436,-123.9264987,526,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
21127968,01c4b807-42f9-4b56-bde3-765e319fa571,2019/03/10 9:22 AM PDT,3/10/2019,2019-03-10 16:22:00 UTC,539881,cbruner,Camden Bruner,2019-03-10 23:03:46 UTC,2019-03-30 17:42:17 UTC,https://www.inaturalist.org/observations/21127968,https://inaturalist-open-data.s3.amazonaws.com/photos/32656007/medium.jpeg,,Otter foraging in the tidepools. Head is barely visible in the rocks with this poor cell phone picture. ,FALSE,"Lane, Oregon, United States",44.25202222,-124.1124806,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
21669011,21762a9f-ea1b-4bab-a499-8406953a84f3,2019/03/26 12:06 PM PDT,3/26/2019,2019-03-26 19:06:00 UTC,24521,jimjohnson,Jim Johnson,2019-03-27 17:29:39 UTC,2023-03-31 05:35:52 UTC,https://www.inaturalist.org/observations/21669011,https://inaturalist-open-data.s3.amazonaws.com/photos/33549366/medium.jpg,,,FALSE,"Deschutes River State Park, Sherman Co., Oregon",45.63103109,-120.9079283,580,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
21748051,08ea7f3e-6ffb-4165-81e7-0bf073d86c4a,2019/03/29 10:40 AM PDT,3/29/2019,2019-03-29 17:40:00 UTC,353521,patty_teague,Patricia Teague,2019-03-29 19:31:25 UTC,2024-07-25 01:43:46 UTC,https://www.inaturalist.org/observations/21748051,https://inaturalist-open-data.s3.amazonaws.com/photos/33680942/medium.jpg,,,FALSE,"Lewis and Clark NHP, Netul Trail",46.11811667,-123.8756783,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
21787694,56f0d21d-fb68-424e-9b8b-d355dd07c0a0,Fri Mar 29 2019 11:34:09 GMT-0700 (PDT),3/29/2019,2019-03-29 18:34:09 UTC,815618,amytimmins,Amy T,2019-03-30 18:06:26 UTC,2021-08-31 05:17:29 UTC,https://www.inaturalist.org/observations/21787694,https://static.inaturalist.org/photos/33747768/medium.jpg,,,FALSE,"16670 NE Mason St, Portland, OR, US",45.55195914,-122.4902916,155,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
21974369,c974a292-9a54-447b-935e-3aa468365dd6,Wed Apr 03 2019 05:15:31 GMT-0700 (PDT),4/3/2019,2019-04-03 12:15:31 UTC,30479,matthew_bettelheim,Matthew,2019-04-04 05:18:47 UTC,2019-07-27 12:16:17 UTC,https://www.inaturalist.org/observations/21974369,https://inaturalist-open-data.s3.amazonaws.com/photos/34058595/medium.jpg,,,FALSE,"26001–26021 Highway 66, Keno, OR, US",42.13675582,-122.0330451,107,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
